"","oid","card","choice1","cost1","sq1","mplants1","hplants1","lnative1","hnative1","mpollin1","hpollin1","whiapp1","bluapp1","allapp1","av1","choice2","cost2","sq2","mplants2","hplants2","lnative2","hnative2","mpollin2","hpollin2","whiapp2","bluapp2","allapp2","av2","choice3","cost3","sq3","mplants3","hplants3","lnative3","hnative3","mpollin3","hpollin3","whiapp3","bluapp3","allapp3","av3","choice4","cost4","sq4","mplants4","hplants4","lnative4","hnative4","mpollin4","hpollin4","whiapp4","bluapp4","allapp4","av4","choice","asc1","asc2","asc3","asc4"
"930",166,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"931",167,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"932",167,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"933",167,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"934",167,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"935",167,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"936",167,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"937",168,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"938",168,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"939",168,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"940",168,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"941",168,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"942",168,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"943",169,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"944",169,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"945",169,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"946",169,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"947",169,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"948",169,12,0,10,0,0,0,0,0,1,0,0,0,0,1,1,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"949",171,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"950",171,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"951",171,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"952",171,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"953",171,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"954",171,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"955",172,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"956",172,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"957",172,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"958",172,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"959",172,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"960",172,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"961",173,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"962",173,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"963",173,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"964",173,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"965",173,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"966",173,12,1,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"967",174,1,0,20,0,1,0,0,0,1,0,0,1,0,1,1,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"968",174,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"969",174,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"970",174,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"971",174,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"972",174,12,1,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"973",175,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"974",175,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"975",175,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"976",175,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"977",175,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"978",175,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"979",176,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"980",176,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"981",176,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"982",176,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"983",176,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"984",176,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"985",177,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"986",177,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"987",177,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"988",177,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"989",177,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"990",177,12,1,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"991",178,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"992",178,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"993",178,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"994",178,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"995",178,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"996",178,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"997",179,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"998",179,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"999",179,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1000",179,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1001",179,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1002",179,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1003",180,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1004",180,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1005",180,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"1006",180,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1007",180,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1008",180,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1009",181,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1010",181,2,0,60,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1011",181,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1012",181,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,1,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1013",181,9,0,10,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1014",181,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1015",182,1,1,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"1016",182,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1017",182,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1018",182,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,1,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1019",182,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1020",182,12,0,10,0,0,0,0,0,1,0,0,0,0,1,1,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1021",183,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1022",183,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1023",183,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1024",183,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1025",183,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,0,60,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1026",183,12,0,10,0,0,0,0,0,1,0,0,0,0,1,0,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1027",184,1,0,20,0,1,0,0,0,1,0,0,1,0,1,1,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1028",184,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"1029",184,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1030",184,5,0,20,0,0,1,1,0,0,1,0,1,0,1,1,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1031",184,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1032",184,12,0,10,0,0,0,0,0,1,0,0,0,0,1,1,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1033",185,1,0,20,0,1,0,0,0,1,0,0,1,0,1,1,60,0,0,0,0,1,1,0,1,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1034",185,2,1,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"1035",185,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,1,40,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1036",185,5,1,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"1037",185,9,0,10,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,60,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1038",185,12,0,10,0,0,0,0,0,1,0,0,0,0,1,1,60,0,0,1,1,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
"1039",186,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,60,0,0,0,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1040",186,2,0,60,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0
"1041",186,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,0,1,0,40,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
"1042",186,5,0,20,0,0,1,1,0,0,1,0,1,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,0,20,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
